LOAN_ID,APPLICATION_DATE,APPLICANT_AGE,ANNUAL_INCOME,EMPLOYMENT_STATUS,EMPLOYMENT_LENGTH_MONTHS,CREDIT_SCORE,EXISTING_DEBT,NUM_CREDIT_ACCOUNTS,LOAN_AMOUNT,LOAN_PURPOSE,LOAN_TERM_DAYS,INTEREST_RATE,STATE,LOAN_DEFAULT
KPKWXG0ZFDKNL48K,2024-06-24,62,62736,Retired,0,622,340,4,2500,Education,365,19.17,NY,Y
6H9G9EI2LIMP391S,2024-10-19,41,85205,Unemployed,0,590,5603,4,1500,Medical,90,20.66,IL,N
8131YK6FA2HZTEIW,2024-07-16,19,76918,Self-Employed,28,643,11736,4,1000,Emergency,60,17.74,IL,N
WCW6YRA65EC0TW4H,2024-04-03,45,72969,Retired,0,763,56953,7,1000,Medical,365,8.45,PA,Y
MVFCMQ0OB1N6QWA5,2024-04-27,27,100409,Unemployed,0,613,6026,3,1000,Home Repair,30,19.22,AZ,N
3V2E5NB7UDBUJHBQ,2024-08-16,62,29457,Self-Employed,15,752,31795,4,5000,Car Repair,30,12.64,IL,N
I1YMUFXWT4SNHFOQ,2024-05-30,25,29350,Retired,0,616,4763,1,1000,Education,30,22.31,CA,N
0ZDLCCM4S459JJ9G,2024-02-22,30,59573,Employed,8,715,21589,6,2500,Car Repair,60,16.53,MI,N
ZKVBN9JNE7SH6S0O,2024-12-18,49,34963,Employed,242,556,13954,2,10000,Car Repair,90,24.11,NC,Y
K0Y0365MKRI2K5ES,2024-02-13,53,20366,Student,0,644,23019,3,1500,Home Repair,30,16.77,TX,N
V2FK3QU7TG2MYAXK,2024-12-11,47,57613,Employed,12,690,9996,6,3000,Emergency,30,13.16,NC,N
EAKVOD3RS2NU4BMZ,2024-02-23,44,48085,Contract,21,600,1669,3,10000,Other,180,22.0,TX,N
TNE0V4HU270A0WEM,2024-04-02,54,54427,Contract,24,618,6844,6,500,Debt Consolidation,90,19.01,PA,N
MHMX5NYQ3YHGMLT4,2024-02-25,39,95271,Employed,57,679,17620,7,10000,Medical,60,13.14,CA,N
3E90EQEIHUO63WED,2024-05-06,35,117974,Employed,25,615,6033,4,2000,Other,180,18.54,GA,Y
PLHRTC7I85H6YYDC,2024-10-17,32,58634,Retired,0,793,662,4,3000,Car Repair,30,9.58,FL,N
M3T19LF6HPKYHECF,2024-06-11,39,35156,Contract,21,650,15436,4,2500,Travel,180,14.41,OH,Y
XW7PT0RKXQLLOPEY,2024-02-29,26,31715,Employed,20,639,14194,7,5000,Car Repair,60,19.41,NY,Y
P78BNWD7E0L4OL5K,2024-02-25,37,34014,Employed,56,619,3265,2,1000,Home Repair,90,16.81,NY,N
P3ID6DNWTLBN4DBZ,2024-07-24,36,55844,Employed,22,611,14128,2,2000,Debt Consolidation,90,21.9,IL,N
XAI9IINELGVD3OH6,2024-08-30,48,36207,Employed,20,564,2725,5,1000,Debt Consolidation,180,23.11,TN,N
40IW8CYSY8L5BQKM,2024-04-13,21,23489,Retired,0,592,6010,6,1000,Education,90,23.24,CA,N
Y6QR7E563025SDI1,2024-08-14,70,59694,Employed,29,639,6396,3,2500,Car Repair,60,25.12,WA,N
5H25ZHL0QSN5QC35,2024-05-13,44,38360,Employed,5,755,4783,3,2500,Medical,60,11.94,WA,N
AZNP7UYA7ZP8PWN4,2024-12-07,41,24690,Employed,144,653,7545,7,1000,Emergency,90,17.95,NC,Y
0E1JJDZCYA1JUSSH,2024-11-05,47,102985,Employed,73,674,25913,4,1000,Car Repair,90,16.74,CA,Y
U1BACXF6RNH5EHYW,2024-09-10,28,50899,Self-Employed,115,740,1782,3,2000,Debt Consolidation,180,16.52,OH,Y
FCDV3U48T5EOA48Q,2024-08-08,38,49753,Employed,21,594,34161,6,1500,Emergency,90,20.07,IL,N
NPAS8PP40EEVDESI,2024-03-31,24,49832,Employed,10,759,7253,4,1500,Emergency,30,9.3,NY,Y
S69OP2C8HH41QKII,2024-11-18,40,35749,Contract,84,525,40643,4,1000,Medical,60,26.43,OH,Y
E80YPG2MIRXC55L1,2024-11-28,47,48850,Employed,122,718,15365,3,7500,Other,30,13.37,NY,N
P1DHDGDLTGGD08KI,2024-03-28,51,60491,Employed,26,754,32329,6,1500,Home Repair,60,15.27,FL,Y
MGKAR9OWSLK0PLZT,2024-01-23,51,39327,Employed,35,532,23481,2,2500,Travel,90,27.57,TX,N
E44RWUG166S78KB2,2024-03-30,21,53052,Retired,0,784,11262,3,5000,Emergency,180,11.54,CA,N
C1MH1NBZOYW7YHRJ,2024-02-18,22,59543,Employed,7,718,5665,2,1000,Education,30,14.59,CO,N
RRIDMI2471I5DP13,2024-06-19,46,91741,Employed,65,795,2960,5,2000,Car Repair,60,13.33,FL,N
E09WQ4N18153W56I,2024-05-17,43,23980,Employed,70,677,23472,6,3000,Debt Consolidation,60,14.02,NY,N
9PYQLD56YJV601S9,2024-06-05,18,35649,Employed,22,612,2867,2,5000,Car Repair,365,16.68,CA,N
BAY6B0M1G0E5H0E8,2024-03-07,35,149261,Employed,13,656,6759,2,1000,Emergency,60,14.45,NY,N
BCAOKPM4SJSSZXQT,2024-05-04,35,75227,Self-Employed,98,755,7912,3,1500,Medical,180,11.44,PA,Y
9MSZR0MZRD5D7VKC,2024-09-29,44,66919,Employed,62,712,29464,2,5000,Emergency,60,11.89,GA,N
5BNZ72WUMA4800HE,2024-11-09,43,50416,Retired,0,559,31261,2,500,Home Repair,90,26.87,TX,N
RSOSP89UKAI77LX9,2024-11-07,28,37010,Employed,32,686,11444,1,5000,Debt Consolidation,60,11.13,OH,N
56JD1BPO49IM4KNP,2024-04-29,26,36243,Student,0,638,4886,2,3000,Car Repair,60,22.43,NY,N
I91PY9T27YFZRKLS,2024-11-24,54,32841,Self-Employed,76,772,27711,5,1000,Car Repair,30,14.46,IL,Y
PPCZUONEW4MWOCKI,2024-05-16,39,43179,Employed,31,764,2699,1,3000,Emergency,60,10.26,PA,N
4MHXSG5U4UV5I7G9,2024-12-15,51,31325,Employed,90,744,38154,5,1500,Home Repair,60,16.85,PA,N
BSL7L9BGDYBOJ520,2024-08-15,62,33093,Student,0,518,1865,3,2500,Home Repair,60,26.74,NY,Y
HH3FC5P2UR3FCR5V,2024-06-18,18,78437,Student,0,759,9506,7,1500,Home Repair,90,9.96,TX,Y
730KF8VD3RRJ1CMD,2024-10-03,18,138721,Employed,12,766,3332,7,2000,Medical,365,9.83,TX,N
RMA7YPCFYX0JOC6Z,2024-05-18,44,48511,Employed,73,539,7380,4,1500,Emergency,180,23.34,GA,N
9LVORJR9LY6PSF14,2024-04-15,44,41694,Self-Employed,10,633,9818,0,500,Car Repair,180,19.28,GA,N
PN1QY8ECV84XVDN0,2024-08-26,48,82995,Employed,16,729,28866,2,500,Emergency,180,13.26,FL,N
A59WAGP510LGS48A,2024-05-23,59,81042,Self-Employed,30,649,15059,5,3000,Debt Consolidation,180,21.3,OH,Y
8HTS1P2K6MU0D1TT,2024-01-02,40,92701,Self-Employed,43,631,11099,5,1000,Emergency,30,16.64,TX,N
03VSZVGGHUGT7SAY,2024-03-05,63,49961,Unemployed,0,654,6856,1,2000,Emergency,365,15.0,PA,Y
QN92T2KRYNLAF0PH,2024-11-24,33,70574,Contract,11,673,15362,3,1500,Education,90,12.98,GA,N
6EEG9NJEPLI20AK6,2024-09-06,23,52803,Employed,72,728,17625,2,2000,Debt Consolidation,180,14.71,TN,N
N0XIKUXPG3JPA9FY,2024-12-01,39,40065,Self-Employed,98,589,6352,5,1500,Other,60,21.28,MI,N
SRCBJS4T1JWXIVOR,2024-10-05,31,36400,Employed,46,513,19113,4,2000,Emergency,90,25.55,GA,Y
I52X1WHS0S3THZOU,2024-01-09,32,88487,Employed,58,472,29759,5,1500,Car Repair,90,26.32,WA,N
TMEQUZ8D9M0IB3W4,2024-07-13,21,76339,Retired,0,758,21003,3,1000,Other,90,10.8,GA,N
WITR0MEVA7J6OY77,2024-11-21,29,77374,Employed,74,793,4969,6,1000,Car Repair,60,15.01,CA,N
G620COFZOWGDCOQ9,2024-03-05,49,69967,Employed,5,518,18388,4,7500,Debt Consolidation,90,24.24,CO,Y
3TOPZZRTCVMUJP8U,2025-01-15,57,33685,Employed,24,765,2354,5,2000,Home Repair,180,12.4,FL,N
UHNYKYFJNBIF9YRO,2025-01-07,40,56380,Employed,5,659,18983,3,500,Debt Consolidation,90,12.38,NY,N
DT2DTOOHUAINRJOH,2024-01-11,33,65953,Employed,57,686,5141,7,2500,Medical,60,15.96,AZ,N
TRFOZLAF7Z4SZM12,2024-11-03,18,31657,Employed,11,737,6118,3,1000,Debt Consolidation,180,15.65,NY,Y
AWVSPYZFZJ29Y7CJ,2024-03-13,19,77999,Unemployed,0,646,16035,7,7500,Emergency,365,18.48,TX,Y
BSQIZRJ48L94WOZR,2024-03-25,41,32580,Employed,88,492,11146,2,500,Car Repair,365,26.38,FL,N
ZUWQFFP5NY1LI8AR,2024-08-13,31,75221,Retired,0,734,8945,10,5000,Education,365,13.41,FL,Y
E104RP59Q6PU4Y6D,2024-06-21,35,58302,Employed,53,608,14169,2,1000,Emergency,365,24.0,CA,N
M5NVA7S5F8BMAAW1,2024-02-21,40,29147,Employed,16,702,1878,6,1500,Other,180,15.61,FL,N
WCMT77HVX55JMPGG,2024-07-04,59,61044,Contract,33,685,3436,3,500,Car Repair,30,15.41,TX,N
D0TWKDW1UX6OVHBT,2024-10-11,44,33335,Self-Employed,17,735,327,7,500,Debt Consolidation,60,17.15,NY,N
LVVBA0YPNC43H6XC,2024-11-15,19,170734,Retired,0,451,6199,1,1000,Travel,365,26.11,PA,Y
F4KZSEQGAN2ITCLT,2024-06-21,46,111283,Student,0,737,1435,3,500,Debt Consolidation,60,17.48,CA,Y
62U15OS8I2GKMCML,2025-01-08,46,79097,Employed,9,673,1197,2,1000,Emergency,90,15.28,CO,N
5UGDDXBZT0TPJ7C9,2024-11-27,41,57086,Self-Employed,191,564,454,5,500,Medical,90,24.82,FL,N
JA5T7P9QWGR4B8JQ,2024-07-02,20,79821,Unemployed,0,662,4108,4,1500,Emergency,30,16.9,TX,N
TBOFA204OAXLW5M4,2024-03-17,40,63943,Contract,66,762,23104,2,1500,Debt Consolidation,60,11.35,TX,N
E622HMPW4PB9M9W4,2024-04-21,45,31944,Employed,6,599,1571,3,500,Emergency,60,19.2,PA,N
4XZPR6H2U8V7LJQ5,2024-01-28,54,30695,Self-Employed,69,535,67757,5,5000,Medical,365,28.71,CA,N
4BG5C21073AEEP2R,2024-05-12,51,67702,Retired,0,667,9636,3,2000,Medical,180,14.38,NY,N
61LJXGD3UEX1ERGW,2024-06-29,37,83931,Employed,17,551,6952,3,2000,Education,60,23.4,GA,Y
T282A6TDJ9IT1ALH,2024-12-11,36,39133,Retired,0,762,33884,6,3000,Medical,60,9.87,CA,N
H5SJFNL86O1BXMTB,2024-12-01,37,43689,Employed,13,753,1484,4,1500,Other,60,9.69,TN,Y
Z6UM51TL35BDLHTY,2024-02-25,40,40376,Employed,21,685,4812,5,5000,Emergency,60,14.52,PA,N
2LTUBRW62W0DKTS3,2024-12-22,30,64479,Employed,4,673,2994,6,1500,Emergency,60,12.45,WA,N
M1W2EKPDVVJQB5ON,2024-05-08,42,15000,Employed,27,759,6029,2,2500,Home Repair,365,11.04,FL,Y
46OTN4LL1WOR2PMW,2024-03-23,39,59449,Employed,16,692,6406,4,1500,Other,30,18.85,CA,Y
MVGIK1E6U4GN9SLX,2024-06-02,44,60616,Employed,40,603,9581,6,3000,Other,30,23.0,NV,Y
SOL5TIHM7X1HXCHY,2024-07-26,52,39692,Unemployed,0,743,22289,2,1000,Travel,30,17.01,GA,N
HP386FSRKQ32Q0IW,2024-10-19,27,47484,Unemployed,0,735,65676,9,3000,Debt Consolidation,30,15.51,AZ,Y
3D1CZ5U5MTXS83XE,2024-08-11,35,27466,Employed,125,610,17428,6,10000,Emergency,180,17.96,WA,N
W1ZYKSLJ5HRUP0MM,2024-04-16,24,57313,Unemployed,0,749,2951,2,500,Medical,30,13.88,PA,Y
RU4NSIKFESVJLV8E,2024-09-02,50,20801,Employed,18,850,39023,5,1500,Education,30,13.88,NC,N
D7SPLJCP1YB3YJ6K,2024-02-19,53,39924,Employed,2,670,4212,3,2500,Debt Consolidation,30,12.19,TX,N
L9R84A3NDPYN89MR,2024-01-20,31,37076,Employed,39,540,18666,6,3000,Car Repair,60,28.31,CA,N
GP8J0DJWSAAENXXK,2024-10-23,58,35757,Self-Employed,63,737,10615,4,1500,Emergency,30,15.3,FL,N
MLMK4XL1T4NB5GO0,2024-10-26,49,105286,Employed,18,648,8902,3,500,Medical,60,20.86,CA,N
4STIS5NTT4Z9XAVB,2024-11-08,35,82316,Retired,0,794,15823,3,7500,Emergency,60,8.16,AZ,N
720NJAAAYJZEVBDS,2024-07-24,30,61906,Self-Employed,125,751,6068,6,1000,Emergency,90,13.15,TN,N
IBGWNZE9GHR3WLJH,2024-05-19,52,121711,Self-Employed,32,663,968,5,7500,Emergency,180,10.17,TX,N
7NBVJIH4F1XNVB21,2024-02-16,48,30301,Employed,27,632,26911,2,2000,Home Repair,90,23.56,NY,N
58U514DYMWPFCNCA,2024-03-26,32,60834,Self-Employed,41,593,1448,1,2000,Emergency,60,22.35,PA,N
UZFJALJZE4K2V4ZP,2024-05-11,43,22535,Employed,183,666,8157,5,500,Emergency,60,12.74,NY,Y
PZ99FMK3PBE1UGGJ,2024-10-27,18,58344,Employed,125,600,9519,4,5000,Car Repair,180,19.25,FL,Y
MQ6GXLUN6UFCR5LV,2024-07-05,47,66913,Employed,3,693,41261,5,5000,Medical,60,13.87,OH,Y
WQOLF43YWLPTPOMQ,2024-07-17,28,59312,Employed,43,814,34164,5,1000,Debt Consolidation,365,14.73,OH,N
H0CECI1ZSMH12GK0,2024-10-02,50,63864,Employed,39,645,1765,5,1000,Other,30,19.66,AZ,N
H2K1L2KSZIPSHYNN,2024-10-01,18,48454,Employed,78,697,39185,7,5000,Debt Consolidation,30,14.05,AZ,N
KB47Y7M8MRYKN8A2,2024-12-17,20,37845,Retired,0,747,6660,8,1500,Travel,180,15.2,NV,N
80X30F0Q8RL6AB6B,2024-02-07,40,130166,Self-Employed,10,801,33421,6,5000,Debt Consolidation,30,10.48,AZ,N
HAGDFU8DD3VIGT6D,2024-11-01,38,71778,Employed,47,671,295,5,1000,Home Repair,180,14.47,NC,N
97OIE00EJHRMBL4O,2024-02-02,28,59082,Unemployed,0,848,1565,2,1500,Travel,90,11.99,TX,Y
TPT318YW1DGTG6ZO,2024-03-03,68,71805,Unemployed,0,772,6830,5,2500,Car Repair,180,16.9,NY,Y
M2OYHZ3UGB5MCQGZ,2024-02-24,18,49072,Employed,5,635,13359,6,2000,Debt Consolidation,60,20.53,WA,N
DKMQ9UQWFN55LK9U,2024-03-12,30,109326,Self-Employed,40,654,19645,6,500,Emergency,90,12.95,FL,N
AWWPVC0AZP79UVHS,2024-10-24,30,79092,Unemployed,0,772,12426,8,500,Medical,365,11.95,FL,N
DUX5WK86QNG8DZAF,2024-02-09,45,35340,Retired,0,662,98,3,500,Medical,90,18.0,FL,N
DMR6SOH7QLH5BS3V,2024-10-29,35,22755,Self-Employed,5,605,34477,4,2500,Emergency,60,21.53,CO,N
OPP5T33JCN6CYO51,2024-08-18,41,24692,Employed,3,663,12921,5,2000,Debt Consolidation,60,11.77,TN,N
KW4HWON20CMPCBHB,2024-05-16,31,92658,Contract,44,546,32447,2,1000,Emergency,60,23.71,CO,N
XFLOUW91TVV95KJF,2024-03-15,38,50218,Employed,2,761,1098,5,3000,Education,90,11.4,MI,Y
DU1GDM57PPX116DB,2024-08-07,40,18584,Employed,19,638,8766,4,2000,Debt Consolidation,180,18.4,AZ,N
JX5Z0WEE80KMCMXZ,2024-11-11,30,97363,Self-Employed,8,850,2442,6,1500,Education,365,11.55,CA,N
YRJFVOHOCG2KEYYZ,2024-05-18,43,39066,Employed,27,769,19952,4,2000,Car Repair,365,11.78,NC,N
0GMV0AKJTDKWEY7Z,2024-02-28,41,61442,Contract,12,739,16040,1,2000,Car Repair,180,15.52,PA,Y
32OX1G28P4ADXDF2,2024-02-06,29,72626,Employed,19,766,7467,5,7500,Car Repair,180,12.49,CA,N
1O752TVRFV4VAPI5,2024-02-15,18,43118,Employed,47,630,44200,1,1500,Education,60,16.39,CO,N
D3LCQXIPE46IVAOL,2024-08-19,39,24044,Employed,143,697,19768,6,3000,Other,180,15.6,PA,Y
XQRMQ1HDEYLIAH5M,2024-12-17,18,45697,Self-Employed,59,747,1631,3,1000,Emergency,60,12.52,FL,N
N6OQJ6G6CDDOIKT2,2024-03-10,57,106379,Employed,68,684,10213,3,1500,Home Repair,30,15.16,CA,N
KFXHN5A5W9XXLUIM,2024-04-16,19,47946,Self-Employed,83,615,7213,4,1500,Home Repair,30,19.46,IL,Y
NM4ZPDOP6HD7LG1E,2024-05-09,28,37325,Employed,52,699,3956,5,500,Medical,30,15.28,FL,N
FLHLX03V1UZVO9QT,2024-12-01,39,60743,Employed,27,850,19266,2,3000,Home Repair,60,12.53,CA,Y
9HGYR9NAPDHY2XLB,2024-08-04,18,23398,Self-Employed,20,772,18981,3,7500,Car Repair,90,11.9,CO,Y
L9SA86AOFW8XUJ5Y,2024-07-19,30,55752,Employed,59,602,36832,1,7500,Education,90,21.73,TX,N
E8WH77G70G58JLKN,2024-01-09,45,28228,Employed,37,769,2880,2,1000,Emergency,90,14.19,CA,N
PX1WPXOW7NSZA2YH,2024-04-29,36,151857,Student,0,668,2913,3,1000,Home Repair,90,14.36,NY,N
EWU2Z833AXP4EUC4,2024-09-23,43,100776,Employed,9,822,22817,3,5000,Home Repair,60,9.45,FL,N
KDTE0M8902TULYO3,2024-01-04,31,67106,Employed,93,618,1136,4,1000,Other,365,22.76,IL,N
SGFSUZC21UNC7WWG,2024-10-17,44,41812,Employed,30,749,20237,4,500,Home Repair,90,12.58,CA,N
08QV6S2BUG35I080,2024-01-15,18,77961,Self-Employed,6,713,3592,3,500,Medical,60,14.52,GA,N
380CBQA4FIT3NUL5,2024-03-03,35,119381,Employed,6,710,18821,6,500,Emergency,90,11.12,OH,N
DYVF8QFBHNTIUWMD,2024-04-30,51,28803,Unemployed,0,710,6624,0,2500,Debt Consolidation,365,14.72,AZ,N
EI1WR07I3QFTQ973,2024-02-21,55,28803,Unemployed,0,707,4724,4,1000,Debt Consolidation,90,15.02,PA,N
IATKE1314LKY2NQH,2024-09-10,31,73163,Student,0,829,19967,6,1000,Emergency,30,9.16,MI,N
6FATLY4W3WESPB4S,2024-02-24,47,123446,Employed,33,640,16432,2,500,Debt Consolidation,90,18.06,AZ,Y
CAAJ7HEKDZE9ZWVI,2024-09-24,45,37043,Employed,276,641,35813,4,1500,Education,60,18.59,WA,N
HW991K8BKI5P3VU5,2024-09-01,29,42943,Employed,111,710,5780,0,2000,Debt Consolidation,30,12.03,IL,N
8FS9X1E2DNHYOG3S,2024-02-16,55,38809,Retired,0,755,7520,5,2000,Home Repair,90,14.06,FL,N
SL57XPESHA6LZKBR,2024-09-28,41,27107,Employed,57,813,2436,2,500,Medical,30,10.19,AZ,N
7G4MJZE72HM2IRC2,2024-01-29,38,85874,Employed,18,778,789,3,5000,Other,60,7.91,AZ,N
O2KP3JR3G6C6153X,2024-04-28,47,16396,Student,0,623,3682,2,500,Debt Consolidation,30,21.67,CA,N
7S445Y4TS63BKBG0,2024-07-31,47,21137,Employed,37,571,660,4,10000,Emergency,180,23.94,CA,Y
IM28SSA28T4YMICR,2024-04-16,65,81162,Employed,41,804,188,2,1000,Debt Consolidation,60,9.68,IL,N
NBQOUQ6TJQ128T4H,2024-02-08,39,53932,Employed,23,671,14257,7,500,Car Repair,90,17.15,NY,N
8IR60MDX1ZR99TGS,2024-04-25,49,53431,Retired,0,747,28512,3,2500,Car Repair,30,13.03,FL,N
7HZZ4GW43KIJKNQW,2024-12-29,34,60080,Employed,68,667,3222,5,5000,Home Repair,365,15.09,FL,N
K2UHU4AADQS0IJAJ,2024-05-15,29,33833,Contract,105,683,15878,2,2000,Car Repair,60,12.25,FL,N
WDDWHPOORN7N0UJO,2024-08-17,54,43852,Employed,72,685,22971,6,500,Emergency,180,17.27,NY,N
2T6297SELS3CDOOF,2024-11-06,41,46003,Student,0,759,8877,1,500,Other,30,12.22,OH,N
2JJLP4L1G22OH8FZ,2024-03-19,26,73273,Employed,25,670,52118,8,2500,Emergency,365,20.27,WA,N
UO88V78RZ5CWCC2P,2024-02-24,34,44679,Employed,50,744,38284,2,3000,Car Repair,180,15.84,OH,N
37IPDTNTHM707X3K,2024-10-19,61,53136,Employed,10,621,6713,4,1000,Other,30,19.47,TX,Y
B5NQ323L8N6KYLOQ,2024-01-23,57,68663,Unemployed,0,542,16438,3,5000,Medical,90,27.31,GA,N
M1883F7ASXYW1GNP,2024-04-23,45,34493,Employed,10,603,5204,3,3000,Home Repair,60,18.12,CA,N
W325GZMMPMZ69IM3,2024-12-27,36,47967,Contract,18,671,2107,2,5000,Debt Consolidation,365,14.37,CO,N
2SJBSCP1YS813H8F,2024-03-15,19,33751,Employed,137,714,41054,4,10000,Emergency,90,17.03,NC,N
VXRNE5YAZHUUHUKB,2024-09-21,34,42742,Unemployed,0,686,2156,6,2500,Home Repair,180,15.79,CO,N
R3PT47XXA6BMLA4Q,2024-12-13,31,39171,Employed,118,549,12359,5,500,Other,365,24.72,MI,Y
RY3VVVF70UJGVCVU,2024-09-09,41,57379,Employed,32,676,57746,2,1000,Emergency,30,13.7,AZ,Y
E11PJ1GEV8CZNQ85,2024-11-19,38,40044,Retired,0,662,40520,2,5000,Emergency,30,17.01,NC,N
QZLVZYZ72YWMJTW7,2024-02-27,44,56044,Employed,30,643,18630,5,1500,Education,365,20.4,AZ,N
TDWDELFQ3BBT9MML,2024-09-03,52,62777,Employed,23,672,13615,3,2000,Emergency,30,14.9,NY,Y
FK3C020ZTX6P8Z5D,2024-02-11,32,109189,Contract,58,831,13587,2,3000,Emergency,60,12.19,TX,N
5EUSC74C5AI4324H,2024-09-19,51,61094,Employed,24,722,4620,2,1500,Travel,90,15.26,MI,N
90T1C6AOLTYHMP1H,2024-06-09,24,60427,Unemployed,0,672,5662,4,1000,Car Repair,365,18.2,PA,Y
XRIBXAL1LXK68GC0,2024-07-18,41,28007,Employed,166,650,16264,2,3000,Emergency,60,14.01,CO,N
95VKVUDQZG2R7UC5,2024-01-18,38,89512,Unemployed,0,721,7559,6,1000,Emergency,365,13.74,CO,N
UX8X4S27KQCAUE1H,2024-07-13,26,43033,Student,0,604,5137,3,5000,Debt Consolidation,60,19.6,IL,N
4O8LYEC9WBSM149M,2025-01-01,35,45747,Employed,21,698,7306,3,500,Car Repair,30,10.32,FL,N
A21KCP41YB606RP2,2024-08-29,30,50609,Employed,21,726,16615,6,1000,Medical,60,12.8,PA,N
6GFQTG7HZLQEIRO0,2024-02-28,19,39389,Employed,26,577,9592,6,1000,Home Repair,180,23.52,TX,N
8XGYH6K9G1IQ76PR,2024-05-20,35,42987,Employed,92,738,5718,6,1000,Emergency,180,14.64,TN,Y
77NTHGE1SFXUSTBR,2024-09-29,22,60403,Employed,29,673,9679,3,500,Education,60,13.7,FL,N
M57PMM0TOKDZGEUJ,2024-11-22,36,19335,Employed,60,732,77591,9,500,Car Repair,60,13.21,OH,N
TEXY8DMGS9HDTROJ,2024-11-15,52,38821,Self-Employed,40,714,12144,7,7500,Medical,90,13.13,CO,N
WJURRK71VXC8ACT4,2025-01-05,18,131279,Employed,30,701,15042,5,1000,Education,90,13.77,TX,Y
98GRUPBOT2YPZK78,2024-09-25,46,25128,Unemployed,0,770,281,3,2500,Other,90,11.63,WA,N
LZX4Q8OFCH1LTOLE,2024-02-04,24,71379,Unemployed,0,733,29378,3,5000,Emergency,60,16.15,TX,N
IEKC4ZEWXRB00XP2,2024-07-05,39,57275,Employed,92,570,1514,2,2500,Car Repair,365,26.71,PA,N
7J432DA1MIOB93MY,2024-12-26,42,68182,Employed,46,656,34567,2,7500,Debt Consolidation,90,15.06,PA,Y
FNCE98NFX0NRQ277,2024-04-29,43,19316,Self-Employed,5,631,11654,3,1500,Emergency,60,18.11,MI,N
ETF7G2QEHCBF0VBZ,2024-04-04,35,23898,Unemployed,0,741,2619,4,1000,Debt Consolidation,180,15.18,CA,N
9J9L4MYIYHUIVG9Z,2024-01-17,24,22419,Employed,3,682,17520,3,7500,Home Repair,180,18.2,OH,Y
C2WOU0JSMSAJV3RE,2024-12-24,18,79964,Employed,5,692,5092,3,1000,Education,365,14.82,CA,N
9QLJMFDXQWJK4SMT,2024-02-22,28,38703,Employed,3,601,3046,2,1000,Car Repair,90,22.36,AZ,Y
WBCO3UQHBP7PO9ST,2024-01-16,45,57252,Unemployed,0,577,2966,6,1500,Emergency,180,23.82,FL,Y
UTGJ1N8IFTKF7UGL,2024-12-24,18,22814,Self-Employed,21,682,48452,3,500,Medical,180,17.01,CA,N
IUBSYFB8CX9XSCNK,2024-08-28,23,100245,Employed,8,765,23431,3,2000,Education,90,13.32,NY,N
L4ZYFIA14QRCBBG8,2024-12-13,18,65541,Employed,2,683,29543,8,500,Other,30,13.68,CA,N
PRK5SKFQJTP9H139,2024-04-27,40,84241,Retired,0,659,1800,3,500,Car Repair,30,15.15,TX,Y
F9TXMJQP6I0TTCP0,2024-12-11,24,51628,Employed,81,807,16801,3,2000,Debt Consolidation,60,15.22,NY,N
1VWTEH6Y5F8NSWHW,2024-07-04,28,80586,Retired,0,631,3447,3,3000,Emergency,90,15.8,MI,N
YATJE1LAO6Q3Z0Z3,2024-07-01,30,39831,Unemployed,0,752,1787,3,5000,Debt Consolidation,60,13.63,CA,Y
G4JZM08LVPD4N192,2024-09-20,24,17334,Employed,71,607,10468,6,500,Emergency,90,18.7,NY,Y
4HYEF2L0PI88TNHD,2024-04-10,24,27023,Employed,61,627,4126,5,2000,Home Repair,60,16.29,CA,N
AUGMYSRNYZRBGWVN,2024-02-09,46,76033,Unemployed,0,802,14116,5,1500,Debt Consolidation,180,13.54,TX,N
G0GTPF48TRPO01WU,2024-01-13,52,24756,Student,0,779,21308,5,500,Emergency,90,13.55,WA,Y
RNWLZA0WUOWJ09IO,2024-08-11,38,104322,Employed,73,623,40084,3,3000,Travel,180,19.4,TX,N
GLACCE7SABATFEBI,2024-03-17,23,25313,Self-Employed,62,773,6571,2,1000,Emergency,365,13.84,NC,N
0BVUM9BUBPCQ4ADQ,2024-02-13,41,41791,Self-Employed,23,652,367,6,2500,Emergency,30,15.6,CO,N
TJQMUZ16GBOL0SWS,2024-03-23,33,20758,Employed,94,596,14334,5,2500,Car Repair,60,20.28,NC,N
QPBQ7EA3MFK5A38E,2024-09-19,29,43570,Employed,48,741,54926,6,3000,Home Repair,90,15.42,OH,N
Q4CYYF66X7VJ10PK,2024-09-13,43,102031,Employed,8,719,915,4,500,Car Repair,30,15.4,FL,Y
TNOWXZO4EFSAA6AZ,2024-10-31,24,71969,Student,0,661,8380,8,1000,Debt Consolidation,60,13.32,GA,N
H7PGSRD1I3GGL0XT,2024-12-06,49,50778,Employed,160,674,6942,4,10000,Emergency,180,13.66,CA,N
IR26XF9ZJBMERNTP,2024-02-27,18,53718,Retired,0,731,7203,1,1500,Medical,180,15.72,TX,N
3CZBAMD9TNXJVIH8,2024-07-30,22,39212,Self-Employed,1,560,11761,4,1500,Emergency,180,25.43,NC,Y
8SUKE8XO7I88MMSX,2024-10-29,38,41672,Employed,68,777,2909,5,1000,Medical,180,13.44,GA,N
SN1QDYD7I0EGB0KJ,2024-06-02,39,39824,Unemployed,0,559,25642,1,500,Debt Consolidation,30,22.0,NY,N
TWAYWDSZ6KD7GI80,2024-01-19,39,63262,Student,0,781,1911,8,2500,Emergency,365,11.78,IL,N
